stop_code,stop_name,stop_lat,stop_lon,zone_id
57538,Northbound Harvest Dr @ Mountain View Blvd,49.085874,-123.063921,BUS ZN
57539,Northbound 57 St @ 48B Ave,49.091215,-123.065164,BUS ZN
57540,Northbound 57 St @ 49B Ave,49.093461,-123.065142,BUS ZN
57541,Northbound 57 St @ Grove Ave,49.095463,-123.065086,BUS ZN
57542,Westbound Crescent Dr @ 57 St,49.097772,-123.065586,BUS ZN
57543,Westbound Crescent Dr @ Dowler Rd,49.099773,-123.068804,BUS ZN
57544,Westbound Crescent Dr @ Wellburn Dr,49.101381,-123.071123,BUS ZN
57545,Northbound Westminster Ave @ Chamberlayne Ave,49.102492,-123.072176,BUS ZN
57546,Westbound Admiral Blvd @ Regatta Way,49.104896,-123.073217,BUS ZN
57547,Westbound Commodore Dr @ Admiral Blvd,49.106266,-123.074771,BUS ZN
57548,Westbound Commodore Dr @ Clipper Rd,49.105713,-123.077484,BUS ZN
57549,Southbound Ferry Rd @ Commodore Dr,49.105389,-123.079236,BUS ZN
57550,Southbound Ferry Rd @ Brigantine Rd,49.103419,-123.079536,BUS ZN
57551,Southbound Ferry Rd @ Schooner Gate,49.100818,-123.079915,BUS ZN
57552,Southbound Ferry Rd @ Heron Bay Close,49.097612,-123.079033,BUS ZN
57553,Eastbound Linden Dr @ Westminster Ave,49.095676,-123.079281,BUS ZN
57554,Eastbound Linden Dr @ Central Ave,49.094952,-123.076279,BUS ZN
57555,Southbound Central Ave @ 4900 Block,49.092652,-123.079157,BUS ZN
57556,Southbound Central Ave @ Ladner Trunk Rd,49.090502,-123.081074,BUS ZN
50756,Westbound SW Marine Dr @ Granville St,49.205047,-123.139869,BUS ZN
57559,Westbound 47A Ave @ 48B St,49.089315,-123.089102,BUS ZN
57560,Westbound River Rd @ Ashbury Place,49.089338,-123.093724,BUS ZN
57562,Ladner Exchange @ Bay 3,49.087654,-123.061833,BUS ZN
57563,Eastbound River Rd @ 72 St,49.137172,-123.024713,BUS ZN
57564,Eastbound River Rd @ Berg Rd,49.140651,-123.011886,BUS ZN
57565,Eastbound River Rd @ East Mill Access Rd,49.155491,-122.942489,BUS ZN
57566,Scott Road Station @ Bay 8,49.204154,-122.875283,BUS ZN
57568,Westbound River Rd @ Huston Rd,49.145481,-123.003294,BUS ZN
57569,Westbound River Rd @ Ross Rd,49.140399,-123.01324,BUS ZN
57570,Coquitlam Central Station @ Bay 2,49.275505,-122.798559,BUS ZN
57571,Eastbound Lougheed Hwy @ Oxford St,49.263215,-122.76658,BUS ZN
57572,Eastbound Lougheed Hwy @ Coast Meridian Rd,49.259401,-122.757446,BUS ZN
57573,Eastbound Lougheed Hwy @ Ottawa St,49.255522,-122.748207,BUS ZN
57575,Southbound Harris Rd @ McMyn Rd,49.229291,-122.689643,BUS ZN
57576,Southbound Harris Rd @ Davison Rd,49.227202,-122.689669,BUS ZN
50758,Northbound Granville St @ W 70 Ave,49.208885,-123.14035,BUS ZN
57577,Pitt Meadows Station @ Bay 2,49.225312,-122.689688,BUS ZN
57579,Southbound Harris Rd @ 119 Ave,49.218645,-122.689704,BUS ZN
57580,Eastbound Hammond Rd @ Harris Rd,49.217084,-122.688891,BUS ZN
57581,Eastbound Hammond Rd @ Blakely Rd,49.217117,-122.682879,BUS ZN
57582,Eastbound Hammond Rd @ Bonson Rd,49.217148,-122.67734,BUS ZN
57583,Eastbound Hammond Rd @ Wildwood Cres,49.217156,-122.674538,BUS ZN
57584,Eastbound Hammond Rd @ Albertan St,49.21716,-122.671081,BUS ZN
57585,Maple Meadows Station @ Bay 3,49.216846,-122.666738,BUS ZN
50759,Northbound Granville St @ W 67 Ave,49.211168,-123.140317,BUS ZN
57589,Eastbound Dewdney Trunk Rd @ 203 St,49.221322,-122.654946,BUS ZN
57590,Eastbound Dewdney Trunk Rd @ 206 St,49.220455,-122.650072,BUS ZN
57591,Eastbound Dewdney Trunk Rd @ 207A St,49.220441,-122.646559,BUS ZN
57592,Eastbound Dewdney Trunk Rd @ 210 St,49.220464,-122.638531,BUS ZN
57593,Eastbound Dewdney Trunk Rd @ Laity St,49.220485,-122.631294,BUS ZN
57594,Eastbound Dewdney Trunk Rd @ 214 St,49.220515,-122.627494,BUS ZN
57595,Eastbound Dewdney Trunk Rd @ 216 St,49.220479,-122.622111,BUS ZN
57596,Eastbound Dewdney Trunk Rd @ Wicklow Way,49.220491,-122.617261,BUS ZN
50760,Northbound Granville St @ W 64 Ave,49.213646,-123.140212,BUS ZN
57597,Eastbound Dewdney Trunk Rd @ Dover St,49.220468,-122.613497,BUS ZN
57598,Eastbound Dewdney Trunk Rd @ Dunbar St,49.220427,-122.609221,BUS ZN
57599,Eastbound Dewdney Trunk Rd @ 222 St,49.22041,-122.606473,BUS ZN
57600,Eastbound Dewdney Trunk Rd @ 223 St,49.220393,-122.604001,BUS ZN
57605,Southbound 225 St @ North Ave,49.215502,-122.598995,BUS ZN
57606,Southbound 225 St @ Brickwood Close,49.213985,-122.599013,BUS ZN
50761,Northbound Granville St @ W 62 Ave,49.215299,-123.140165,BUS ZN
57607,Eastbound 116 Ave @ 22500 Block,49.21151,-122.597535,BUS ZN
57608,Eastbound 116 Ave @ 227 St,49.210511,-122.595127,BUS ZN
57609,Eastbound Dewdney Trunk Rd @ 227 St,49.220362,-122.593558,BUS ZN
57610,Eastbound Dewdney Trunk Rd @ 228 St,49.220342,-122.589418,BUS ZN
57611,Eastbound Dewdney Trunk Rd @ 230 St,49.220308,-122.584151,BUS ZN
57612,Eastbound Dewdney Trunk Rd @ 232 St,49.220274,-122.578305,BUS ZN
57613,Eastbound Dewdney Trunk Rd @ 234 St,49.220295,-122.573768,BUS ZN
57614,Eastbound Dewdney Trunk Rd @ 236 St,49.220289,-122.567573,BUS ZN
57615,Eastbound Dewdney Trunk Rd @ 237A St,49.220277,-122.563473,BUS ZN
57617,Eastbound Dewdney Trunk Rd @ 243 St,49.22024,-122.54905,BUS ZN
57618,Eastbound Dewdney Trunk Rd @ 246 St,49.220204,-122.539955,BUS ZN
57619,Eastbound Dewdney Trunk Rd @ 248 St,49.2202,-122.534132,BUS ZN
57620,Eastbound Dewdney Trunk Rd @ 24900 Block,49.220217,-122.531689,BUS ZN
57621,Northbound 250 St @ Dewdney Trunk Rd,49.220653,-122.529157,BUS ZN
57623,Westbound Dewdney Trunk Rd @ 246 St,49.220317,-122.540672,BUS ZN
57624,Westbound Dewdney Trunk Rd @ 244 St,49.220346,-122.545522,BUS ZN
57625,Westbound Dewdney Trunk Rd @ 243 St,49.220375,-122.55105,BUS ZN
57626,Westbound Dewdney Trunk Rd @ 240 St,49.22044,-122.557826,BUS ZN
50077,Eastbound W Pender St @ Granville St,49.284791,-123.115231,BUS ZN
50763,Northbound Granville St @ W 57 Ave,49.219694,-123.14,BUS ZN
57627,Westbound Dewdney Trunk Rd @ 237 St,49.220422,-122.56571,BUS ZN
57628,Westbound Dewdney Trunk Rd @ 236 St,49.22043,-122.568707,BUS ZN
57629,Westbound Dewdney Trunk Rd @ 234 St,49.220431,-122.573802,BUS ZN
57630,Westbound Dewdney Trunk Rd @ 232 St,49.220449,-122.580236,BUS ZN
57631,Westbound Dewdney Trunk Rd @ 230 St,49.220475,-122.585414,BUS ZN
57632,Westbound Dewdney Trunk Rd @ Burnett St,49.22049,-122.588808,BUS ZN
57633,Westbound Dewdney Trunk Rd @ 228 St,49.220505,-122.590759,BUS ZN
57634,Westbound Dewdney Trunk Rd @ 227 St,49.220514,-122.594678,BUS ZN
57635,Southbound 227 St @ Haney Bypass,49.209621,-122.595106,BUS ZN
57636,Northbound 225 St @ Haney Bypass,49.211463,-122.598909,BUS ZN
50764,Northbound Granville St @ W 55 Ave,49.221123,-123.139943,BUS ZN
57637,Northbound 225 St @ Brickwood Close,49.214071,-122.598881,BUS ZN
57639,Northbound 226 St @ Lougheed Hwy,49.217426,-122.596206,BUS ZN
57641,Westbound Dewdney Trunk Rd @ 222 St,49.220575,-122.608115,BUS ZN
57642,Westbound Dewdney Trunk Rd @ Dover St,49.220617,-122.6145,BUS ZN
57643,Westbound Dewdney Trunk Rd @ Hall St,49.220636,-122.618915,BUS ZN
57644,Westbound Dewdney Trunk Rd @ 216 St,49.220656,-122.623795,BUS ZN
57645,Westbound Dewdney Trunk Rd @ 214 St,49.220652,-122.628562,BUS ZN
57646,Westbound Dewdney Trunk Rd @ Laity St,49.220628,-122.632704,BUS ZN
50765,Northbound Granville St @ W 53 Ave,49.222949,-123.139886,BUS ZN
57647,Westbound Dewdney Trunk Rd @ 210 St,49.220628,-122.640416,BUS ZN
57648,Westbound Dewdney Trunk Rd @ 207 St,49.220592,-122.648351,BUS ZN
57649,Westbound Dewdney Trunk Rd @ 205 St,49.221482,-122.653783,BUS ZN
57651,Westbound Dewdney Trunk Rd @ 201B St,49.221527,-122.662257,BUS ZN
57654,Maple Meadows Station @ Bay 2,49.216959,-122.667051,BUS ZN
57655,Westbound Hammond Rd @ Springdale Dr,49.217291,-122.67295,BUS ZN
57656,Westbound Hammond Rd @ Greenhaven Court,49.217281,-122.675662,BUS ZN
57657,Westbound Hammond Rd @ Bonson Rd East,49.217267,-122.679016,BUS ZN
57658,Westbound Hammond Rd @ Bonson Rd West,49.217258,-122.681339,BUS ZN
57659,Westbound Hammond Rd @ Blakely Rd,49.217246,-122.684239,BUS ZN
57660,Northbound Harris Rd @ Hammond Rd,49.21761,-122.689443,BUS ZN
57662,Northbound Harris Rd @ Ford Rd,49.223266,-122.689429,BUS ZN
57663,Pitt Meadows Station @ Bay 3,49.22495,-122.689402,BUS ZN
57664,Northbound Harris Rd @ Davison Rd,49.226981,-122.689383,BUS ZN
57665,Northbound Harris Rd @ McMyn Rd,49.229012,-122.689362,BUS ZN
50767,Northbound Granville St @ W 49 Ave,49.227422,-123.139703,BUS ZN
59189,Westbound Lougheed Hwy @ Shaughnessy St,49.267205,-122.775406,BUS ZN
57670,Maple Meadows Station @ Bay 4,49.216767,-122.666484,BUS ZN
57672,Southbound 203 St @ Lougheed Hwy,49.218518,-122.658057,BUS ZN
57673,Southbound 203 St @ Stanton Ave,49.215856,-122.658682,BUS ZN
57674,Southbound 203 St @ Thorne Ave,49.213931,-122.658674,BUS ZN
57675,Eastbound Maple Cres @ 203 St,49.211514,-122.658192,BUS ZN
57676,Eastbound Maple Cres @ Westfield Ave,49.20962,-122.655615,BUS ZN
57677,Southbound Lorne Ave @ Eltham St,49.207373,-122.657293,BUS ZN
57680,Northbound Ditton St @ Maple Cres,49.206658,-122.654109,BUS ZN
57681,Eastbound Maple Cres @ Dartford St,49.206102,-122.649328,BUS ZN
57682,Northbound 207 St @ Lorne Ave,49.208972,-122.648012,BUS ZN
57683,Northbound 207 St @ Golf Lane,49.21056,-122.647973,BUS ZN
57684,Northbound 207 St @ 117 Ave,49.214072,-122.647919,BUS ZN
57685,Eastbound 117 Ave @ Graves St,49.214297,-122.645469,BUS ZN
57686,Eastbound 117 Ave @ 210 St,49.214485,-122.639142,BUS ZN
50769,Northbound Granville St @ W 46 Ave,49.229985,-123.139609,BUS ZN
57687,Eastbound 117 Ave @ Riverwynd St,49.215044,-122.634562,BUS ZN
57689,Southbound Laity St @ River Rd,49.213397,-122.632011,BUS ZN
57690,Eastbound River Rd @ Pine St,49.213626,-122.628516,BUS ZN
57691,Eastbound River Rd @ Darby St,49.213796,-122.626036,BUS ZN
57692,Eastbound River Rd @ 216 St,49.213988,-122.622375,BUS ZN
57693,Eastbound River Rd @ Carr St,49.214253,-122.616422,BUS ZN
57694,Eastbound River Rd @ River Bend,49.213548,-122.610258,BUS ZN
57695,Port Haney Station @ Bay 2,49.212318,-122.605355,BUS ZN
57696,Northbound 227 St @ Haney Bypass,49.20963,-122.594869,BUS ZN
57697,Westbound 116 Ave @ 227 St,49.210612,-122.595121,BUS ZN
57698,Westbound 116 Ave @ 22500 Block,49.211944,-122.597568,BUS ZN
57699,Westbound North Ave @ 225 St,49.216042,-122.599318,BUS ZN
57700,Northbound 224 St @ North Ave,49.216224,-122.601329,BUS ZN
57701,Northbound 224 St @ 119 Ave,49.218935,-122.601625,BUS ZN
57703,Port Haney Station @ Bay 1,49.212747,-122.606558,BUS ZN
57704,Westbound River Rd @ River Bend,49.213242,-122.608728,BUS ZN
57705,Westbound River Rd @ Carr St,49.214336,-122.617354,BUS ZN
50771,Eastbound Kingsway @ Main St,49.263824,-123.100514,BUS ZN
57706,Westbound River Rd @ 216 St,49.21408,-122.622562,BUS ZN
57707,Westbound River Rd @ Darby St,49.213828,-122.626837,BUS ZN
57708,Westbound River Rd @ Pine St,49.213545,-122.629401,BUS ZN
57709,Westbound River Rd @ Laity St,49.213189,-122.63146,BUS ZN
57710,Northbound Laity St @ Ridge Meadows Hospital,49.214484,-122.631834,BUS ZN
57711,Westbound 117 Ave @ Laity St,49.215171,-122.632456,BUS ZN
57712,Westbound 117 Ave @ Fraserview St,49.215145,-122.63641,BUS ZN
57713,Westbound 117 Ave @ 210 St,49.21459,-122.639891,BUS ZN
57714,Westbound 117 Ave @ Graves St,49.214389,-122.646084,BUS ZN
57715,Southbound 207 St @ River Rd West,49.212763,-122.6481,BUS ZN
50772,Eastbound E Broadway @ Kingsway,49.262719,-123.098055,BUS ZN
57717,Southbound 207 St @ Lorne Ave,49.208407,-122.648192,BUS ZN
57718,Westbound Maple Cres @ Dartford St,49.206225,-122.649411,BUS ZN
57719,Westbound Maple Cres @ 206 St,49.206625,-122.651575,BUS ZN
57720,Southbound Ditton St @ Maple Cres,49.206796,-122.654093,BUS ZN
57721,Southbound Ditton St @ Princess St,49.205082,-122.65786,BUS ZN
57722,Westbound Princess St @ Hampton St,49.205825,-122.658797,BUS ZN
57723,Northbound Lorne Ave @ Princess St,49.206515,-122.658932,BUS ZN
57724,Northbound Lorne Ave @ Eltham St,49.207567,-122.656636,BUS ZN
57725,Westbound Maple Cres @ Westfield Ave,49.209878,-122.655667,BUS ZN
50078,Eastbound W Pender St @ Seymour St,49.283753,-123.113589,BUS ZN
50773,Eastbound E Broadway @ Prince Edward St,49.262454,-123.095524,BUS ZN
57726,Westbound Maple Cres @ 115 Ave,49.210889,-122.657355,BUS ZN
57727,Northbound 203 St @ Hammond Rd,49.212636,-122.658437,BUS ZN
57728,Northbound 203 St @ Thorne Ave,49.21477,-122.658445,BUS ZN
61305,Northbound 203 St @ 118 Ave,49.217128,-122.658424,BUS ZN
57730,Northbound 203 St @ Lougheed Hwy,49.218794,-122.657711,BUS ZN
50774,Eastbound E Broadway @ St. George St,49.262402,-123.092514,BUS ZN
50775,Southbound Fraser St @ E Broadway,49.262021,-123.089232,BUS ZN
57749,Westbound Dewdney Trunk Rd @ 256 St,49.22051,-122.514111,BUS ZN
57750,Westbound Dewdney Trunk Rd @ 252 St,49.22043,-122.524013,BUS ZN
57751,Westbound Dewdney Trunk Rd @ 250 St,49.220362,-122.529603,BUS ZN
57752,Westbound Dewdney Trunk Rd @ 248 St,49.220336,-122.535885,BUS ZN
57753,Maple Meadows Station @ Bay 5,49.216687,-122.66623,BUS ZN
57754,Northbound 203 St @ Dewdney Trunk Rd,49.221807,-122.656516,BUS ZN
57755,Northbound 203 St @ Telep Ave,49.225289,-122.656688,BUS ZN
50776,Southbound Fraser St @ E 11 Ave,49.26032,-123.089275,BUS ZN
57756,Eastbound 123 Ave @ 203 St,49.226257,-122.656126,BUS ZN
57757,Eastbound 123 Ave @ 206 St,49.226234,-122.649804,BUS ZN
57758,Eastbound 123 Ave @ Skillen St,49.226245,-122.641981,BUS ZN
57759,Eastbound 123 Ave @ 210 St,49.226254,-122.63894,BUS ZN
57760,Eastbound 123 Ave @ 212 St,49.226269,-122.633782,BUS ZN
57764,Eastbound 124 Ave @ 217 St,49.227784,-122.618554,BUS ZN
57765,Eastbound 124 Ave @ Davison St,49.227752,-122.614875,BUS ZN
50777,Southbound Fraser St @ E 13 Ave,49.258479,-123.089284,BUS ZN
57766,Eastbound 124 Ave @ Gray St,49.227709,-122.608435,BUS ZN
57767,Eastbound 124 Ave @ 223 St,49.227693,-122.604069,BUS ZN
57770,Northbound 227 St @ 124 Ave,49.228215,-122.593748,BUS ZN
57772,Northbound 227 St @ 127 Ave,49.233367,-122.593665,BUS ZN
57773,Eastbound 128 Ave @ 227 St,49.234953,-122.593215,BUS ZN
57774,Eastbound 128 Ave @ 228 St,49.234933,-122.589666,BUS ZN
57775,Eastbound 128 Ave @ 229 St,49.234927,-122.58661,BUS ZN
50778,Southbound Fraser St @ E 16 Ave,49.256115,-123.090057,BUS ZN
57776,Eastbound 128 Ave @ 230 St,49.234904,-122.584364,BUS ZN
57777,Northbound 232 St @ 128 Ave,49.235283,-122.579248,BUS ZN
57778,Northbound 232 St @ Dogwood Ave,49.238113,-122.579445,BUS ZN
57782,Southbound 232 St @ Dogwood Ave,49.237604,-122.579527,BUS ZN
57783,Southbound 232 St @ 128 Ave,49.234591,-122.579378,BUS ZN
57784,Southbound 232 St @ 126 Ave,49.230477,-122.579351,BUS ZN
57785,Southbound 232 St @ Abernethy Way,49.227278,-122.579326,BUS ZN
57786,Southbound 232 St @ 122 Ave,49.223671,-122.579319,BUS ZN
57787,Southbound 232 St @ Dewdney Trunk Rd,49.220006,-122.579336,BUS ZN
57788,Southbound 232 St @ 118 Ave,49.216427,-122.579348,BUS ZN
59423,Westbound 116 Ave @ 231B St,49.21313,-122.580605,BUS ZN
57790,Westbound 116 Ave @ Lougheed Hwy,49.212774,-122.585764,BUS ZN
57791,Westbound Lougheed Hwy @ 228 St,49.216571,-122.59162,BUS ZN
57794,Eastbound Lougheed Hwy @ 228 St,49.215426,-122.589702,BUS ZN
57795,Eastbound 116 Ave @ Lougheed Hwy,49.212845,-122.585416,BUS ZN
50780,Southbound Fraser St @ E 21 Ave,49.25162,-123.090186,BUS ZN
57796,Eastbound 116 Ave @ 231B St,49.213022,-122.580486,BUS ZN
57797,Northbound 232 St @ 118 Ave,49.217135,-122.579124,BUS ZN
50781,Southbound Fraser St @ E 23 Ave,49.249808,-123.090246,BUS ZN
57809,Westbound 124 Ave @ 224 St,49.227791,-122.602245,BUS ZN
57810,Westbound 124 Ave @ Gray St,49.227819,-122.609158,BUS ZN
57811,Westbound 124 Ave @ 219 St,49.227857,-122.614439,BUS ZN
57812,Westbound 124 Ave @ 217 St,49.227892,-122.618987,BUS ZN
50782,Southbound Fraser St @ E King Edward Ave,49.248306,-123.090273,BUS ZN
57816,Westbound 123 Ave @ Laity St,49.226379,-122.632152,BUS ZN
57817,Westbound 123 Ave @ 212 St,49.22637,-122.63563,BUS ZN
57818,Westbound 123 Ave @ 210 St,49.226344,-122.639859,BUS ZN
57819,Westbound 123 Ave @ 209 St,49.226326,-122.642204,BUS ZN
57820,Westbound 123 Ave @ 20600 Block,49.226362,-122.648709,BUS ZN
57821,Westbound 123 Ave @ 206 St,49.226338,-122.650932,BUS ZN
57822,Westbound 123 Ave @ 203 St,49.226367,-122.656103,BUS ZN
57823,Southbound 203 St @ 122 Ave,49.22474,-122.656886,BUS ZN
57824,Southbound 203 St @ 121 Ave,49.22324,-122.656772,BUS ZN
57825,Eastbound Dewdney Trunk Rd @ 256 St,49.220389,-122.513413,BUS ZN
50783,Southbound Fraser St @ E 27 Ave,49.246305,-123.090308,BUS ZN
57826,Eastbound Dewdney Trunk Rd @ 25900 Block (Flag),49.220301,-122.503578,BUS ZN
59593,Eastbound Dewdney Trunk Rd @ 26300 Block,49.220176,-122.49314,BUS ZN
57828,Eastbound Dewdney Trunk Rd @ 26500 Block (Flag),49.220021,-122.485877,BUS ZN
57829,Eastbound Dewdney Trunk Rd @ 26900 Block (Flag),49.220016,-122.475923,BUS ZN
57830,Northbound McNutt Rd @ 12000 Block (Flag),49.220886,-122.467428,BUS ZN
57831,Northbound McNutt Rd @ 12400 Block (Flag),49.227406,-122.463924,BUS ZN
57832,Eastbound On 128 Ave @ McNutt Rd (Flag),49.233197,-122.460666,BUS ZN
57833,Southbound On Sayers Cres @ Arbutus Place (Flag),49.231329,-122.455362,BUS ZN
57834,Westbound On Sayers Cres @ Garibaldi St (Flag),49.228786,-122.460817,BUS ZN
57835,Southbound On Garibaldi St @ 12000 Block (Flag),49.223117,-122.460472,BUS ZN
50784,Southbound Fraser St @ E 29 Ave,49.244247,-123.090388,BUS ZN
57836,Eastbound Dewdney Trunk Rd @ 27800 Block (Flag),49.219902,-122.450854,BUS ZN
57837,Eastbound Dewdney Trunk Rd @ 28300 Block (Flag),49.21986,-122.436985,BUS ZN
57838,Southbound 284 St @ 11900 Block (Flag),49.218721,-122.432439,BUS ZN
57839,Southbound 284 St @ 11600 Block (Flag),49.214854,-122.435339,BUS ZN
57840,Southbound 280 St @ 11400 Block (Flag),49.210632,-122.439311,BUS ZN
57841,Southbound 280 St @ 11300 Block (Flag),49.207429,-122.441828,BUS ZN
57843,Southbound 280 St @ 11100 Block (Flag),49.20487,-122.442718,BUS ZN
57844,Southbound 280 St @ 10800 Block (Flag),49.198655,-122.44235,BUS ZN
57845,Southbound 280 St @ 10500 Block (Flag),49.194229,-122.444046,BUS ZN
58954,Southbound Fraser St @ E 31 Ave,49.242261,-123.090417,BUS ZN
57846,Southbound 280 St @ 10300 Block (Flag),49.189951,-122.446608,BUS ZN
57847,Southbound 280 St @ 10000 Block (Flag),49.184256,-122.446562,BUS ZN
57848,Southbound 280 St @ 9800 Block (Flag),49.18019,-122.445359,BUS ZN
57851,Southbound 280 St @ 9600 Block (Flag),49.176661,-122.443681,BUS ZN
57852,Southbound 280 St @ Lougheed Hwy,49.174293,-122.444274,BUS ZN
57853,Westbound Lougheed Hwy @ 27500 Block (Flag),49.174357,-122.455018,BUS ZN
57854,Westbound Lougheed Hwy @ 27300 Block (Flag),49.174256,-122.46567,BUS ZN
57855,Northbound 272 St @ 9400 Block (Flag),49.173324,-122.47562,BUS ZN
50786,Southbound Fraser St @ E 33 Ave,49.239976,-123.090476,BUS ZN
57856,Northbound On River Rd @ 27100 Block (Flag),49.175975,-122.469494,BUS ZN
57857,Northbound 272 St @ 9800 Block (Flag),49.180839,-122.468421,BUS ZN
57858,Northbound 272 St @ 10000 Block (Flag),49.184502,-122.468395,BUS ZN
57859,Northbound 272 St @ 10300 Block (Flag),49.190443,-122.468415,BUS ZN
57860,Northbound 272 St @ 10500 Block (Flag),49.194088,-122.468388,BUS ZN
57861,Northbound 272 St @ 10800 Block (Flag),49.198407,-122.468346,BUS ZN
57862,Northbound 272 St @ 11000 Block (Flag),49.203063,-122.468357,BUS ZN
57863,Northbound 272 St @ 11300 Block (Flag),49.207756,-122.468354,BUS ZN
57864,Northbound 272 St @ 11500 Block (Flag),49.212003,-122.468339,BUS ZN
57865,Northbound 272 St @ 11700 Block (Flag),49.215502,-122.46291,BUS ZN
50787,Southbound Fraser St @ E 35 Ave,49.238045,-123.090514,BUS ZN
57866,Northbound 272 St @ 11900 Block (Flag),49.218794,-122.458483,BUS ZN
57867,Northbound On Garibaldi St @ 12000 Block (Flag),49.222516,-122.460555,BUS ZN
57868,Eastbound On Sayers Cres @ Garibaldi St (Flag),49.228613,-122.460736,BUS ZN
57869,Westbound On 128 Ave @ Willow Place (Flag),49.233563,-122.455964,BUS ZN
57870,Southbound McNutt Rd @ 12200 Block (Flag),49.227406,-122.464168,BUS ZN
57871,Southbound McNutt Rd @ 12000 Block (Flag),49.221215,-122.467589,BUS ZN
57872,Westbound Dewdney Trunk Rd @ 26900 Block (Flag),49.220182,-122.477466,BUS ZN
59623,Westbound Dewdney Trunk Rd @ 26300 Block,49.220304,-122.4932,BUS ZN
57874,Westbound Dewdney Trunk Rd @ 26000 Block (Flag),49.220444,-122.501411,BUS ZN
50788,Southbound Fraser St @ E 37 Ave,49.236049,-123.090613,BUS ZN
57882,Southbound 240 St @ Hill Ave,49.184496,-122.556967,BUS ZN
50789,Southbound Fraser St @ E 39 Ave,49.234521,-123.090651,BUS ZN
57885,Eastbound Tamarack Lane @ Lougheed Hwy,49.20116,-122.577632,BUS ZN
57886,Southbound Tamarack Lane @ 108B Ave,49.199935,-122.570551,BUS ZN
57888,Southbound Tamarack Lane @ 106 Ave,49.195829,-122.564724,BUS ZN
57889,Westbound 105 Ave @ 23400 Block,49.193509,-122.569988,BUS ZN
57890,Eastbound River Rd @ 23200 Block (Flag),49.199823,-122.579134,BUS ZN
57891,Eastbound River Rd @ 23300 Block (Flag),49.194581,-122.575136,BUS ZN
57892,Eastbound River Rd @ 23400 Block (Flag),49.190249,-122.571476,BUS ZN
50790,Southbound Fraser St @ E 41 Ave,49.232478,-123.090705,BUS ZN
57903,Eastbound On 98 Ave @ 266 St (Flag),49.179048,-122.482883,BUS ZN
57904,Westbound 100 Ave @ 268 St (Flag),49.184073,-122.479591,BUS ZN
50791,Southbound Fraser St @ E 43 Ave,49.230719,-123.090713,BUS ZN
57905,Westbound 100 Ave @ 26400 Block (Flag),49.184087,-122.489391,BUS ZN
57906,Westbound 100 Ave @ 26100 Block (Flag),49.184071,-122.497702,BUS ZN
57907,Westbound 100 Ave @ 25800 Block (Flag),49.184055,-122.505702,BUS ZN
57908,Westbound 100 Ave @ 25500 Block (Flag),49.184056,-122.513417,BUS ZN
57909,Westbound 100 Ave @ 25300 Block (Flag),49.184068,-122.523163,BUS ZN
57910,Westbound 100 Ave @ 24900 Block (Flag),49.184105,-122.531813,BUS ZN
57911,Northbound Jackson Rd @ 10100 Block,49.185626,-122.53962,BUS ZN
50792,Southbound Fraser St @ E 45 Ave,49.228897,-123.090762,BUS ZN
50080,Eastbound W Pender St @ Hamilton St,49.281799,-123.110618,BUS ZN
50793,Southbound Fraser St @ E 47 Ave,49.227099,-123.090813,BUS ZN
59405,Westbound River Rd @ 236 St,49.187095,-122.567122,BUS ZN
57926,Westbound River Rd @ 23400 Block (Flag),49.191261,-122.572191,BUS ZN
57927,Westbound River Rd @ 23200 Block (Flag),49.197352,-122.576959,BUS ZN
57928,Eastbound 105 Ave @ 23400 Block,49.193459,-122.569857,BUS ZN
57929,Northbound Tamarack Lane @ 105 Ave,49.195563,-122.564288,BUS ZN
57930,Northbound Tamarack Lane @ Tamarack Cres,49.197694,-122.566123,BUS ZN
57931,Northbound Tamarack Lane @ 108 Ave,49.198831,-122.567844,BUS ZN
57932,Northbound Tamarack Lane @ 108B Ave,49.200266,-122.570969,BUS ZN
57933,Westbound Tamarack Lane @ Lougheed Hwy,49.201243,-122.577748,BUS ZN
50794,Southbound Fraser St @ E 49 Ave,49.225133,-123.090918,BUS ZN
57938,Eastbound University Blvd @ Acadia Rd,49.266503,-123.237822,BUS ZN
57943,Southbound Jones Ave @ W 21 St,49.328504,-123.081606,BUS ZN
57944,Waterfront Station Eastbound,49.286053,-123.11158,WCE1Z
50795,Southbound Fraser St @ E 51 Ave,49.223292,-123.090958,BUS ZN
57945,Moody Centre Station Eastbound,49.278067,-122.846248,WCE2Z
57946,Coquitlam Central Station Eastbound,49.273909,-122.800056,WCE2Z
57947,Port Coquitlam Station Eastbound,49.261481,-122.77402,WCE2Z
57948,Pitt Meadows Station Eastbound,49.225772,-122.688381,WCE3Z
57949,Maple Meadows Station Eastbound,49.216465,-122.666097,WCE3Z
57950,Port Haney Station Eastbound,49.212168,-122.605242,WCE3Z
57951,Mission City Station Unload Only,49.133594,-122.30486,WCE4Z
57952,Mission City Station Westbound,49.133785,-122.304872,WCE4Z
57953,Port Haney Station Westbound,49.212224,-122.605216,WCE3Z
57954,Maple Meadows Station Westbound,49.216544,-122.666265,WCE3Z
50796,Southbound Fraser St @ E 53 Ave,49.22148,-123.091,BUS ZN
57955,Pitt Meadows Station Westbound,49.225811,-122.688341,WCE3Z
57956,Port Coquitlam Station Westbound,49.26151,-122.773934,WCE2Z
